id,sourceLang,targetLang,sourceString,targetString
239,en,ln_CD,secretion,kobimisa mai ndakisa nsoi
240,en,ln_CD,self-quarantine,komifandela
241,en,ln_CD,sepsis,kopanzana ya mikrobe
242,en,ln_CD,septic shock,maladi makasi
243,en,ln_CD,Severe Acute Respiratory Syndrome,Bilembo ya Maladi ya Makasi ya Pema
244,en,ln_CD,shortness of breath,kopema na pasi
245,en,ln_CD,sickened,kozala maladi
246,en,ln_CD,sickness,maladi
247,en,ln_CD,sneeze,Itsie
248,en,ln_CD,sneezes,Itsie
249,en,ln_CD,sneezing,kosala itsie
250,en,ln_CD,social distancing,kosangana te na bato mosusu
251,en,ln_CD,sore throat,mungongo pasi
252,en,ln_CD,spanish flu,grippe espaniole
253,en,ln_CD,specimen collection,kozwa bilembo
254,en,ln_CD,spread,kopanzana
255,en,ln_CD,sputum,Nsoi
256,en,ln_CD,stigmatisation,komona yango mabe
257,en,ln_CD,supportive,kosalisa
258,en,ln_CD,surface,Esika
259,en,ln_CD,surfaces,bisika
260,en,ln_CD,suspected infection,maladi oyo ekoki kozala
261,en,ln_CD,swab,kombo
262,en,ln_CD,swine flu,grippe ya bangulu
263,en,ln_CD,symptom,elembo
264,en,ln_CD,symptomatic,bilembo
265,en,ln_CD,symptoms,bilembo
266,en,ln_CD,targeted disinfection,kolongola mbindo
267,en,ln_CD,test kit,biloko ya komekela
268,en,ln_CD,testing error,komeka libunga
269,en,ln_CD,tissue damage,kobeba ya tissue
270,en,ln_CD,tp shortage,kosila ya bapapie ya wc
271,en,ln_CD,toilet paper shortage,kosila ya bapapie ya wc
272,en,ln_CD,touch,kosimba
273,en,ln_CD,touching,kosimba
274,en,ln_CD,transmissibility,lolenge ya kopanzana
275,en,ln_CD,transmissible,kopanzana
276,en,ln_CD,transmission,kopanza
277,en,ln_CD,transmission potential,lolenge ya kopanza yango
278,en,ln_CD,typical flu,grippe oyo eyebani
279,en,ln_CD,underlying disease,maladi bazolobela
280,en,ln_CD,updates,basango ya sika
281,en,ln_CD,vaccine,lingwele
282,en,ln_CD,vaccines,mangwele
283,en,ln_CD,ventilation,mopepe
284,en,ln_CD,ventilator,eloko epesaka mopepe
285,en,ln_CD,ventilators,biloko epesaka mopepe
286,en,ln_CD,viral infection,maladi oyo epanzani
287,en,ln_CD,viral outbreak,kopanzana ya makasi
288,en,ln_CD,viral pandemic,maladi makasi oyo epanzani
289,en,ln_CD,viral pneumonia,maladi ya pema oyo epanzani
290,en,ln_CD,virtual care,lisalisi na internet
291,en,ln_CD,virulence,ndenge ezomonana
292,en,ln_CD,virus itself,virisi yango moko
293,en,ln_CD,virus outbreak,komata ya virisi
294,en,ln_CD,virus scare,ndenge virisi ezobangisa
295,en,ln_CD,virus spreads,kopanzana ya virisi
296,en,ln_CD,virus strain,pasi ya virisi
297,en,ln_CD,viral transmission,ezopesama mingi
298,en,ln_CD,vivid-19,vivid-19
299,en,ln_CD,washing hands,sokola maboko
300,en,ln_CD,washing ones hands,kosokola maboko
301,en,ln_CD,wash your hands,sokola maboko na yo
302,en,ln_CD,white blood cell count,kotanga selile ya pembe ya makila
303,en,ln_CD,widespread transmission,kopesama na mokili mobimba
304,en,ln_CD,working from home,kosala longwa na ndako
305,en,ln_CD,WFH,WFH
306,en,ln_CD,Wuhan,Wuhan
