id,sourceLang,targetLang,sourceString,targetString
193,en,yo_NG,personal protective equipment,irin iṣẹ́ ìdáàbò bo ara ẹni
194,en,yo_NG,person-to-person transmission,ìtànkálẹ̀ ẹnìkan sí ẹnìkejì
195,en,yo_NG,phlegm,kẹ̀lẹ̀bẹ̀
196,en,yo_NG,physical contact,fífi ara kan ara lójúkoojú
197,en,yo_NG,plague,àjàkálẹ̀ àrùn
198,en,yo_NG,pneumonia,òtútù àyà
199,en,yo_NG,pneumonias,àwọn òtútù àyà
200,en,yo_NG,positive test,àyẹ̀wò tí ó ní àfihàn
201,en,yo_NG,precaution,ìkíyèsára
202,en,yo_NG,precautionary,ti ìṣáájú ìkíyèsára
203,en,yo_NG,pre-existing condition,bí ó ti wà tẹ́lẹ̀
204,en,yo_NG,preparedness,wíwà ní ìmúrasílẹ̀
205,en,yo_NG,prognosis,ohun tí ó lè ṣe okùnfà àìsàn
206,en,yo_NG,protect myself,dáàbò bo ara mi
207,en,yo_NG,protect others,dáàbò bo àwọn ẹlòmíràn
208,en,yo_NG,protect yourself,dáàbò bo ara rẹ
209,en,yo_NG,protective measures,àwọn ìgbésẹ̀ ìdáàbò bò
210,en,yo_NG,public health crisis,làásìgbò ìlera ará ìlú
211,en,yo_NG,pulmonary tissue damage,ìdíbàjẹ́ ẹran ara ẹ̀dọ̀fóró
212,en,yo_NG,quarantine,ìyàsọ́tọ̀
213,en,yo_NG,rapid risk assessment,ṣíṣe àyẹ̀wò ewu ní kánkán
214,en,yo_NG,reagent,oògùn ti yàrá ìmọ̀ ìjìnlẹ̀
215,en,yo_NG,regular flu,òtútù tí ó nwá déédé
216,en,yo_NG,reinfection,kíkó àìsàn ranni lẹ́ẹ̀kejì
217,en,yo_NG,renal disease,àìsàn kíndìnrín
218,en,yo_NG,renal failure,kí kíndìnrín daṣẹ́ sílẹ̀
219,en,yo_NG,respirator,ẹ̀rọ ìbomú
220,en,yo_NG,respiratory,ti èémí
221,en,yo_NG,respiratory disease,àìsàn èémí
222,en,yo_NG,respiratory distress,àárẹ̀ ti èémí
223,en,yo_NG,respiratory droplets,àwọn nnkan tí ó jábọ̀ lára nígbà èémí
224,en,yo_NG,respiratory hygiene,ìmọ́tótó ti èémí
225,en,yo_NG,respiratory illness,àìsàn èémí
226,en,yo_NG,respiratory syndrome,àìlera ti èémí
227,en,yo_NG,respiratory tract disease,àìsàn ibi tí èémí ngbà
228,en,yo_NG,restrictions,àwọn ìdènà
229,en,yo_NG,resurge,padà nira síi
230,en,yo_NG,RNA,RNA
231,en,yo_NG,rubeola,àìsàn rubeola
232,en,yo_NG,runny nose,imú tí ó nwami
233,en,yo_NG,SARS,SARS
234,en,yo_NG,SARS-CoV-2,SARS-CoV-2
235,en,yo_NG,SARS-CoV,SARS-CoV
236,en,yo_NG,sars-related coronavirus,fairọọsi corona tí ó ní nnkan iṣee pẹ̀lú SARS
237,en,yo_NG,seasonal flu,òtútù tí ó ní àkókò
238,en,yo_NG,seasonal influenza,òtútù tí ó ní àkókò
239,en,yo_NG,secretion,omi tí ó njáde láti ara
240,en,yo_NG,self-quarantine,yíya ara ẹni sọ́tọ̀
241,en,yo_NG,sepsis,ìṣelòdì nínú àgọ́ ara
242,en,yo_NG,septic shock,ìjáyà ti ìṣelòdì nínú àgọ́ ara
243,en,yo_NG,Severe Acute Respiratory Syndrome,Àìsàn Èémí Tí Ó Le
244,en,yo_NG,shortness of breath,àìlè mí kanlẹ̀
245,en,yo_NG,sickened,ó ti ní àìsàn
246,en,yo_NG,sickness,àìsàn
247,en,yo_NG,sneeze,sín
248,en,yo_NG,sneezes,àwọn sísín
249,en,yo_NG,sneezing,sísín
250,en,yo_NG,social distancing,jíjìnnà sí àwọn ènìyàn láwùjọ
251,en,yo_NG,sore throat,ọ̀fun tí ó ndunni
252,en,yo_NG,spanish flu,òtútù ilẹ̀ Spain
253,en,yo_NG,specimen collection,gbígba nnkan lára ènìyàn
254,en,yo_NG,spread,títàn kálẹ̀
255,en,yo_NG,sputum,itọ́ àti kẹ̀lẹ̀bẹ̀
256,en,yo_NG,stigmatisation,fífi ojú síni lára
257,en,yo_NG,supportive,ti àtìlẹ́yìn
258,en,yo_NG,surface,ibi tí ó ṣí sílẹ̀
259,en,yo_NG,surfaces,àwọn ibi tí ó ṣí sílẹ̀
260,en,yo_NG,suspected infection,ìfurasí pé ó ranni
261,en,yo_NG,swab,ohun tí a fi nnu omi kúrò lára
262,en,yo_NG,swine flu,òtútù ẹlẹ́dẹ̀
263,en,yo_NG,symptom,àmì àìsàn
264,en,yo_NG,symptomatic,ti àmì àìsàn
265,en,yo_NG,symptoms,àwọn àmì àìsàn
266,en,yo_NG,targeted disinfection,pípa kòkòrò níbi tí a fi ojú sùn
267,en,yo_NG,test kit,ẹ̀rọ àyẹ̀wò
268,en,yo_NG,testing error,àṣìṣe ti àyẹ̀wò
269,en,yo_NG,tissue damage,ìdíbàjẹ́ ẹran ara
270,en,yo_NG,tp shortage,àìtó bebà ilé ìgbọ̀nsẹ̀
271,en,yo_NG,toilet paper shortage,àìtó bebà ilé ìgbọ̀nsẹ̀
272,en,yo_NG,touch,ìfọwọ́kàn
273,en,yo_NG,touching,fífi ọwọ́ kàn
274,en,yo_NG,transmissibility,bí ó ti ṣe é tàn káàkiri sí
275,en,yo_NG,transmissible,ó ṣe é tàn káàkiri
276,en,yo_NG,transmission,títàn káàkiri
277,en,yo_NG,transmission potential,bí ààyè ti gba títàn kaàkiri sí
278,en,yo_NG,typical flu,irú òtútù kan
279,en,yo_NG,underlying disease,àìsàn tí ó farasin
280,en,yo_NG,updates,àwọn ìfitónilétí
281,en,yo_NG,vaccine,abẹ́rẹ́ àjẹsára
282,en,yo_NG,vaccines,àwọn abẹ́rẹ́ àjẹsára
283,en,yo_NG,ventilation,gbígba atẹ́gùn
284,en,yo_NG,ventilator,ẹ̀rọ ìgbatẹ́gùn
285,en,yo_NG,ventilators,àwọn ẹ̀rọ ìgbatẹ́gùn
286,en,yo_NG,viral infection,àìsàn tí fairọọsì nfà
287,en,yo_NG,viral outbreak,fairọọsì gba òde kan
288,en,yo_NG,viral pandemic,àjàkálẹ̀ àrùn tí fairọọsì fà
289,en,yo_NG,viral pneumonia,òtútù àyà tí fairọọsì fà
290,en,yo_NG,virtual care,ìtọ́jú tí a kò fi ojú rí
291,en,yo_NG,virulence,bí ó ti le sí
292,en,yo_NG,virus itself,fairọọsì fúnra rẹ̀
293,en,yo_NG,virus outbreak,fairọọsì gba òde kan
294,en,yo_NG,virus scare,ìfòyà fairọọsì
295,en,yo_NG,virus spreads,fairọọsì ntàn káàkiri
296,en,yo_NG,virus strain,irú ẹ̀yà fairọọsì
297,en,yo_NG,viral transmission,títan fairọọsì káàkiri
298,en,yo_NG,vivid-19,vivid-19
299,en,yo_NG,washing hands,fífọ ọwọ́
300,en,yo_NG,washing ones hands,fífọ ọwọ́ ẹni
301,en,yo_NG,wash your hands,fọ ọwọ́ rẹ
302,en,yo_NG,white blood cell count,bí wóró funfun ti pọ̀ tó nínú ẹ̀jẹ̀
303,en,yo_NG,widespread transmission,títàn káàkiri gbogbo ọ̀nà
304,en,yo_NG,working from home,iṣẹ́ ṣíṣe láti ilé
305,en,yo_NG,WFH,iṣẹ́ ṣíṣe láti ilé
306,en,yo_NG,Wuhan,Wuhan
