id,sourceLang,targetLang,sourceString,targetString
183,en,su_ID,online medical consultation,konsultasi kasehatan online
184,en,su_ID,onset,serangan
185,en,su_ID,outbreak,kajadian luar biasa
186,en,su_ID,outbreak readiness,kasiapan ka na kajadian nu luar biasa
187,en,su_ID,overall case fatality,kasus maot sadayana
188,en,su_ID,pandemic,wabah nu aya di mana-mana
189,en,su_ID,pangolin,trenggiling
190,en,su_ID,pathogen,panyakit / kuman
191,en,su_ID,pathology,ilmu panyakit
192,en,su_ID,patient care equipment,alat parawatan keur pasien
193,en,su_ID,personal protective equipment,alat palindung diri
194,en,su_ID,person-to-person transmission,penyebaran ti jalma ka jalma lain
195,en,su_ID,phlegm,dahak
196,en,su_ID,physical contact,kontak awak
197,en,su_ID,plague,infeksi ti na bakteri
198,en,su_ID,pneumonia,panyakit pneumonia
199,en,su_ID,pneumonias,radang panyakit pneumonia
200,en,su_ID,positive test,pangujian positif
201,en,su_ID,precaution,pancagahan
202,en,su_ID,precautionary,panjagahan bisi
203,en,su_ID,pre-existing condition,kondisi nu tos aya ti baheula
204,en,su_ID,preparedness,kasiapan
205,en,su_ID,prognosis,prediksi
206,en,su_ID,protect myself,ngalindungan awak urang
207,en,su_ID,protect others,ngalindungan batur
208,en,su_ID,protect yourself,ngalindungan diri
209,en,su_ID,protective measures,tindakan parlindungan
210,en,su_ID,public health crisis,krisis kasehatan masyarakat
211,en,su_ID,pulmonary tissue damage,karusakan membran pulmonari
212,en,su_ID,quarantine,karantina
213,en,su_ID,rapid risk assessment,penilaian resiko nu gancang
214,en,su_ID,reagent,reagen
215,en,su_ID,regular flu,flu nu biasa
216,en,su_ID,reinfection,kana infeksi
217,en,su_ID,renal disease,panyakit ginjal
218,en,su_ID,renal failure,gagal ginjal
219,en,su_ID,respirator,alat pernapasan
220,en,su_ID,respiratory,pernapasan
221,en,su_ID,respiratory disease,panyakit pernapasan
222,en,su_ID,respiratory distress,sesah napas
223,en,su_ID,respiratory droplets,percikan cai ti napas
224,en,su_ID,respiratory hygiene,kabersihan pernapasan
225,en,su_ID,respiratory illness,nyeri pernapasan
226,en,su_ID,respiratory syndrome,sindrom pernapasan
227,en,su_ID,respiratory tract disease,panyakit sistem pernapasan
228,en,su_ID,restrictions,larangan
229,en,su_ID,resurge,dilahirkeun deui
230,en,su_ID,RNA,R N A
231,en,su_ID,rubeola,rubela
232,en,su_ID,runny nose,ngocor
233,en,su_ID,SARS,virus SARS
234,en,su_ID,SARS-CoV-2,SARS - COV - 2
235,en,su_ID,SARS-CoV,SARS - COV
236,en,su_ID,sars-related coronavirus,sars berhubungan jeung koronavirus
237,en,su_ID,seasonal flu,flu usuman
238,en,su_ID,seasonal influenza,flu nu aya usum na
239,en,su_ID,secretion,sekresi
240,en,su_ID,self-quarantine,karantina sorangan
241,en,su_ID,sepsis,geutih nu karacunan
242,en,su_ID,septic shock,kareuwasan septik
243,en,su_ID,Severe Acute Respiratory Syndrome,SARS
244,en,su_ID,shortness of breath,napas pondok
245,en,su_ID,sickened,geuring
246,en,su_ID,sickness,panyakit nu nyababkeun geuring
247,en,su_ID,sneeze,bersin
248,en,su_ID,sneezes,bersin-bersin
249,en,su_ID,sneezing,keur bersin
250,en,su_ID,social distancing,ngajaga jarak jeung batur
251,en,su_ID,sore throat,nyeri tikoro
252,en,su_ID,spanish flu,flu spanyol
253,en,su_ID,specimen collection,koleksi spesimen
254,en,su_ID,spread,panyebaran
255,en,su_ID,sputum,kahak
256,en,su_ID,stigmatisation,pandangan batur
257,en,su_ID,supportive,dukungan
258,en,su_ID,surface,parmukaan
259,en,su_ID,surfaces,sagala parmukaan
260,en,su_ID,suspected infection,nu tos terinfeksi
261,en,su_ID,swab,ngusap
262,en,su_ID,swine flu,flu babi
263,en,su_ID,symptom,gajala
264,en,su_ID,symptomatic,aya gajala
265,en,su_ID,symptoms,gajala-gajala
266,en,su_ID,targeted disinfection,nu hayang di bersihkeun ti kuman
267,en,su_ID,test kit,peralatan pangujian
268,en,su_ID,testing error,tes nu eror
269,en,su_ID,tissue damage,karusakan membran
270,en,su_ID,tp shortage,kakurangan tp
271,en,su_ID,toilet paper shortage,kekurangan tisu wc
272,en,su_ID,touch,nyabak
273,en,su_ID,touching,keur nyabak
274,en,su_ID,transmissibility,bisa jadi panullareun
275,en,su_ID,transmissible,bisa tepaeun
276,en,su_ID,transmission,panularan
277,en,su_ID,transmission potential,potensial bisa nyebarkeun
278,en,su_ID,typical flu,flu nu khas
279,en,su_ID,underlying disease,panyakit nu nyebabkeun
280,en,su_ID,updates,nu pang anyarna
281,en,su_ID,vaccine,vaksin
282,en,su_ID,vaccines,vaksin-vaksin
283,en,su_ID,ventilation,sirkulasi hawa
284,en,su_ID,ventilator,alat sirkulasi
285,en,su_ID,ventilators,alat-alat sirkulasi
286,en,su_ID,viral infection,infeksi viral
287,en,su_ID,viral outbreak,kajadian viral nu luar biasa
288,en,su_ID,viral pandemic,wabah viral
289,en,su_ID,viral pneumonia,pneumonia viral
290,en,su_ID,virtual care,parawatan virtual
291,en,su_ID,virulence,karacunan
292,en,su_ID,virus itself,virus eta sorangan
293,en,su_ID,virus outbreak,kajadian virus nu luar biasa
294,en,su_ID,virus scare,virus nu pikasieuneun
295,en,su_ID,virus spreads,panyebaran virus
296,en,su_ID,virus strain,ketegangan ka nu virus
297,en,su_ID,viral transmission,panyebaran nu viral
298,en,su_ID,vivid-19,VIVID-19
299,en,su_ID,washing hands,wawasuh panangan
300,en,su_ID,washing ones hands,wawasuh hiji panangan
301,en,su_ID,wash your hands,wasuh eta panangan
302,en,su_ID,white blood cell count,perhitungan sel geutih bodas
303,en,su_ID,widespread transmission,nyebar sumebar
304,en,su_ID,working from home,digawe ti imah
305,en,su_ID,WFH,W F H
306,en,su_ID,Wuhan,Kota Wuhan
